reportingEntity,facilityName,type,State,electricityProductionGJ,electricityProductionMWh,totalScope1EmissionstCO2e,totalEmissionstCO2e,emissionIntensitytCO2eMWh,gridConnected,grid,primaryFuel,YearStart,YearEnd,YearLabel
ENERGY GENERATION PTY LTD,Beagle Bay Facility,F,WA,6306.0,22701.600000000002,1263.0,1263,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
ENERGY GENERATION PTY LTD,Bidyadanga Facility,F,WA,10355.0,37278.0,2117.0,2117,0.74,Off,Off-grid,Diesel,2017,2018,2017-18
ENERGY GENERATION PTY LTD,Coober Pedy Facility,F,SA,63093.0,227134.80000000002,2913.0,2913,0.17,Off,Off-grid,Wind,2017,2018,2017-18
ENERGY GENERATION PTY LTD,Djarindjin Facility,F,WA,6923.0,24922.8,1390.0,1390,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
ENERGY GENERATION PTY LTD,Gascoyne Facility,F,WA,2648.0,9532.800000000001,586.0,586,0.8,Off,Off-grid,Diesel,2017,2018,2017-18
ENERGY GENERATION PTY LTD,Laverton Facility,F,WA,14868.0,53524.8,3064.0,3064,0.74,Off,Off-grid,Diesel,2017,2018,2017-18
ENERGY GENERATION PTY LTD,Leonora Facility,F,WA,29622.0,106639.2,6248.0,6248,0.76,Off,Off-grid,Gas,2017,2018,2017-18
ENERGY GENERATION PTY LTD,Menzies Facility,F,WA,2392.0,8611.2,538.0,538,0.81,Off,Off-grid,Diesel,2017,2018,2017-18
ENERGY GENERATION PTY LTD,Warmun Facility,F,WA,9546.0,34365.6,1976.0,1976,0.75,Off,Off-grid,Diesel,2017,2018,2017-18
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,3134.0,11282.4,496.0,694,0.57,On,NEM,Diesel,2017,2018,2017-18
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,1964.0,7070.400000000001,384.0,384,0.7,On,NEM,Diesel,2017,2018,2017-18
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,71364.0,256910.4,18782.0,20635,0.95,On,NEM,Gas,2017,2018,2017-18
ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,F,SA,329504.0,1186214.4000000001,6.0,35,5.058107539412773e-06,On,NEM,Wind,2017,2018,2017-18
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,90569.0,326048.4,17343.0,17343,0.69,Off,Off-grid,Gas,2017,2018,2017-18
HYDROELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,17127.0,61657.200000000004,1899.0,1906,0.4,Off,Off-grid,Wind,2017,2018,2017-18
HYDROELECTRIC CORPORATION,King Island Power Station,F,TAS,47627.0,171457.2,4199.0,4199,0.32,Off,Off-grid,Wind,2017,2018,2017-18
INFIGEN ENERGY LIMITED,Alinta Wind Farm,F,WA,1164238.0,4191256.8000000003,70.0,762,1.6701434281001346e-05,On,SWIS,Wind,2017,2018,2017-18
INFIGEN ENERGY LIMITED,Capital Wind Farm,F,NSW,1382798.0,4978072.8,143.0,995,2.8725976044384086e-05,On,NEM,Wind,2017,2018,2017-18
INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2583503.0,9300610.8,96.0,663,1.0321902729227202e-05,On,NEM,Wind,2017,2018,2017-18
INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,F,NSW,566343.0,2038834.8,39.0,265,1.9128572849551124e-05,On,NEM,Wind,2017,2018,2017-18
KIATA WIND FARM HOLDINGS PTY LTD,Kiata Wind Farm Pty Ltd,F,VIC,256172.0,922219.2000000001,5.0,134,5.421704514501541e-06,On,NEM,Wind,2017,2018,2017-18
LANDFILL GAS POWER PTY LTD,Kalamunda Power Station,F,WA,18.0,64.8,4.0,6,0.8,On,SWIS,Diesel,2017,2018,2017-18
LANDFILL GAS POWER PTY LTD,Red Hill LFG Power Station,F,WA,103309.0,371912.4,1627.0,1629,0.06,On,SWIS,Landfill Gas,2017,2018,2017-18
LANDFILL GAS POWER PTY LTD,Tamala Park LFG Power Station,F,WA,152401.0,548643.6,2677.0,2678,0.06,On,SWIS,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,26980.0,97128.0,427.0,427,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Atlas Renewable Energy Facility,F,WA,7681.0,27651.600000000002,128.0,128,0.06,On,SWIS,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,29701.0,106923.6,451.0,451,0.05,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,24853.0,89470.8,396.0,396,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,15077.0,54277.200000000004,236.0,236,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,21309.0,76712.40000000001,328.0,328,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,30987.0,111553.2,504.0,504,0.06,On,DKIS,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,205511.0,739839.6,3036.0,3036,0.05,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,228276.0,821793.6,3266.0,3266,0.05,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,19095.0,68742.0,299.0,299,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,22415.0,80694.0,343.0,343,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,F,SA,20784.0,74822.40000000001,311.0,311,0.05,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,67569.0,243248.4,998.0,998,0.05,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,31208.0,112348.8,456.0,456,0.05,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,135177.0,486637.2,2108.0,2108,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,18905.0,68058.0,296.0,296,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,105824.0,380966.4,1656.0,1656,0.06,On,SWIS,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,72885.0,262386.0,1122.0,1122,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,45928.0,165340.80000000002,699.0,699,0.05,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,211908.0,762868.8,3244.0,3244,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,51706.0,186141.6,759.0,759,0.05,On,NEM,Landfill Gas,2017,2018,2017-18
LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,68035.0,244926.0,1059.0,1059,0.06,On,NEM,Landfill Gas,2017,2018,2017-18
MERIDIAN ENERGY AUSTRALIA PTY LTD,Burrinjuck Hydro,F,NSW,215404.0,775454.4,16.0,38,2.063306365919131e-05,On,NEM,Hydro,2017,2018,2017-18
MERIDIAN ENERGY AUSTRALIA PTY LTD,Hume Hydro,F,NSW,732139.0,2635700.4,32.0,152,1.2140985371478488e-05,On,NEM,Hydro,2017,2018,2017-18
MERIDIAN ENERGY AUSTRALIA PTY LTD,Keepit Hydro,F,NSW,41182.0,148255.2,68.0,68,0.01,On,NEM,Hydro,2017,2018,2017-18
MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Mercer Wind farm Pty Ltd,F,VIC,1353143.0,4871314.8,69.0,69,1.4164553684766996e-05,On,NEM,Wind,2017,2018,2017-18
MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Millar Wind Farm Pty Ltd,F,SA,695306.0,2503101.6,54.0,54,2.15732353812566e-05,On,NEM,Wind,2017,2018,2017-18
MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,67158.0,241768.80000000002,15765.0,16364,0.85,On,NEM,Gas,2017,2018,2017-18
MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,60904.0,219254.4,15877.0,16259,0.94,On,NEM,Gas,2017,2018,2017-18
MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,66473.0,239302.80000000002,12118.0,12657,0.66,On,NEM,Gas,2017,2018,2017-18
MOMENTUM ENERGY PTY LIMITED,ST. Vincent’s Hospital Cogeneration Plant,F,VIC,63651.0,229143.6,15034.0,15634,0.85,On,NEM,Gas,2017,2018,2017-18
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,683865.0,2461914.0,64.0,474,2.5996033980065916e-05,On,SWIS,Wind,2017,2018,2017-18
ONSLOW ELECTRIC POWER PTY LTD,Onslow Power Station,F,WA,52031.0,187311.6,8704.0,8704,0.6,Off,Off-grid,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Australand,F,NSW,2132.0,7675.2,352.0,377,0.59,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Blackmores,F,NSW,5027.0,18097.2,906.0,964,0.65,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Bond,F,NSW,3465.0,12474.0,558.0,598,0.58,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,3808.0,13708.800000000001,581.0,625,0.55,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Dandenong,F,VIC,851.0,3063.6,217.0,592,0.92,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Drapac,F,VIC,2136.0,7689.6,371.0,403,0.63,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,8693.0,31294.8,1354.0,1484,0.56,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Kent Street,F,NSW,13175.0,47430.0,1854.0,2006,0.51,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,2368.0,8524.800000000001,341.0,377,0.52,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Mirvac,F,NSW,17254.0,62114.4,2653.0,2852,0.55,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Mount,F,NSW,7304.0,26294.4,1120.0,1204,0.55,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,35050.0,126180.0,9828.0,13869,1.01,On,NEM,Kerosene,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,113872.0,409939.2,20757.0,21667,0.66,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,5280.0,19008.0,844.0,905,0.58,On,NEM,Gas,2017,2018,2017-18
ORIGIN ENERGY LIMITED,University of NSW,F,NSW,8434.0,30362.4,1301.0,1398,0.56,On,NEM,Gas,2017,2018,2017-18
PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,1103275.0,3971790.0,97.0,270,2.4422237832312385e-05,On,NEM,Wind,2017,2018,2017-18
POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,5764.0,20750.4,1178.0,1178,0.74,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,932.0,3355.2000000000003,250.0,250,0.97,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,13015.0,46854.0,2229.0,2229,0.62,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,2939.0,10580.4,559.0,559,0.68,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Aputula (Finke),F,NT,3489.0,12560.4,697.0,697,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,3889.0,14000.4,694.0,694,0.64,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,3425.0,12330.0,696.0,696,0.73,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Borroloola Generation,F,NT,22877.0,82357.2,4359.0,4359,0.69,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Bulla Camp,F,NT,1506.0,5421.6,389.0,389,0.93,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Bulman,F,NT,4267.0,15361.2,896.0,896,0.76,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,4120.0,14832.0,813.0,813,0.71,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Elliot Generation,F,NT,9983.0,35938.8,2020.0,2020,0.73,Off,Off-grid,Gas,2017,2018,2017-18
POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,1949.0,7016.400000000001,422.0,422,0.78,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,2731.0,9831.6,613.0,613,0.81,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Eva Valley,F,NT,1318.0,4744.8,298.0,298,0.81,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,25193.0,90694.8,4954.0,4954,0.71,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,10934.0,39362.4,2177.0,2177,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,18396.0,66225.6,3642.0,3642,0.71,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,2553.0,9190.800000000001,578.0,578,0.81,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,1071.0,3855.6,237.0,237,0.8,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,2234.0,8042.400000000001,449.0,449,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,9548.0,34372.8,1859.0,1859,0.7,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,5592.0,20131.2,992.0,992,0.64,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,11771.0,42375.6,2051.0,2051,0.63,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,3462.0,12463.2,689.0,689,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Maningrida,F,NT,31719.0,114188.40000000001,5349.0,5349,0.61,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,7499.0,26996.4,1591.0,1591,0.76,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Milingimbi,F,NT,13378.0,48160.8,2766.0,2766,0.74,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,3233.0,11638.800000000001,653.0,653,0.73,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,4974.0,17906.4,1051.0,1051,0.76,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,8366.0,30117.600000000002,1708.0,1708,0.73,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,11550.0,41580.0,2018.0,2018,0.63,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,24394.0,87818.40000000001,4927.0,4927,0.73,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,16495.0,59382.0,3355.0,3355,0.73,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,10635.0,38286.0,2138.0,2138,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,3660.0,13176.0,619.0,619,0.61,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,3552.0,12787.2,706.0,706,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Palumpa,F,NT,5382.0,19375.2,1040.0,1040,0.7,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Papunya,F,NT,6812.0,24523.2,1373.0,1373,0.73,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Peppimenarti,F,NT,4284.0,15422.4,853.0,853,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,1731.0,6231.6,377.0,377,0.78,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,7098.0,25552.8,1530.0,1530,0.78,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Ramingining,F,NT,11699.0,42116.4,1871.0,1871,0.58,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Robinson River,F,NT,4182.0,15055.2,839.0,839,0.72,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,1211.0,4359.6,276.0,276,0.82,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,8345.0,30042.0,1703.0,1703,0.73,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Timber Creek,F,NT,10771.0,38775.6,2114.0,2114,0.71,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,3951.0,14223.6,745.0,745,0.68,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Umbakumba,F,NT,9152.0,32947.200000000004,1945.0,1945,0.77,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,34017.0,122461.2,5651.0,5651,0.6,Off,Off-grid,Gas,2017,2018,2017-18
POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,6754.0,24314.4,1116.0,1116,0.59,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,6599.0,23756.4,1260.0,1260,0.69,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,1242.0,4471.2,277.0,277,0.8,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,3591.0,12927.6,697.0,697,0.7,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Yarralin,F,NT,4822.0,17359.2,929.0,929,0.69,Off,Off-grid,Diesel,2017,2018,2017-18
POWER AND WATER CORPORATION,Yuendumu,F,NT,19228.0,69220.8,3361.0,3361,0.63,Off,Off-grid,Diesel,2017,2018,2017-18
POWER GENERATION CORPORATION,Katherine Power Station,F,NT,71615.0,257814.0,15454.0,15454,0.78,On,DKIS,Gas,2017,2018,2017-18
POWER GENERATION CORPORATION,Kings Canyon,F,NT,4032.0,14515.2,864.0,864,0.77,Off,Off-grid,Solar,2017,2018,2017-18
POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,104958.0,377848.8,20950.0,20950,0.72,Off,Off-grid,Gas,2017,2018,2017-18
POWER GENERATION CORPORATION,Yulara Power Station,F,NT,70409.0,253472.4,12751.0,12751,0.65,Off,Off-grid,Gas,2017,2018,2017-18
PRATT CONSOLIDATED HOLDINGS PTY LTD,Visy Power Generation - Smithfield Energy Facility,F,NSW,16689.0,60080.4,3324.0,4237,0.72,On,NEM,Gas,2017,2018,2017-18
RATCH AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,F,SA,350856.0,1263081.6,31.0,75,2.4543149072870668e-05,On,NEM,Wind,2017,2018,2017-18
RATCH AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,F,VIC,177373.0,638542.8,27.0,243,4.2283774869906915e-05,On,NEM,Wind,2017,2018,2017-18
RATCH AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,F,QLD,108987.0,392353.2,29.0,43,7.391299472006345e-05,On,NEM,Wind,2017,2018,2017-18
REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,155505.0,559818.0,22422.0,22440,0.52,Off,Off-grid,Gas,2017,2018,2017-18
REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,14638.0,52696.8,2674.0,2674,0.66,Off,Off-grid,Diesel,2017,2018,2017-18
REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,7474.0,26906.4,1434.0,1434,0.69,Off,Off-grid,Diesel,2017,2018,2017-18
REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,F,WA,337.0,1213.2,213.0,267,2.28,Off,Off-grid,Diesel,2017,2018,2017-18
REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,F,WA,8074.0,29066.4,1091.0,1091,0.49,Off,Off-grid,Diesel,2017,2018,2017-18
REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,14385.0,51786.0,2397.0,2397,0.6,Off,Off-grid,Diesel,2017,2018,2017-18
REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,3850.0,13860.0,620.0,620,0.58,Off,Off-grid,Diesel,2017,2018,2017-18
REGIONAL POWER CORPORATION,Onslow Power Station Horizon Power back-up & Onslow Distribtion Network,F,WA,23968.0,86284.8,4299.0,4539,0.65,Off,Off-grid,Gas,2017,2018,2017-18
REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,489.0,1760.4,113.0,113,0.83,Off,Off-grid,Diesel,2017,2018,2017-18
REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,5871.0,21135.600000000002,966.0,966,0.59,Off,Off-grid,Diesel,2017,2018,2017-18
REGIONAL WIND FARMS PTY LTD,Wonthaggi Wind Farm,F,VIC,104304.0,375494.4,13.0,66,3.462102231085204e-05,On,NEM,Wind,2017,2018,2017-18
RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,273499.0,984596.4,2766.0,4562,0.04,On,NEM,Bagasse,2017,2018,2017-18
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,F,TAS,2164720.0,7792992.0,162.0,343,2.0787907904948446e-05,On,NEM,Wind,2017,2018,2017-18
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,897716.0,3231777.6,87.0,113,2.6920169259171792e-05,On,NEM,Wind,2017,2018,2017-18
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,1038241.0,3737667.6,80.0,109,2.1403722471201023e-05,On,NEM,Wind,2017,2018,2017-18
SNOWTOWN SOUTH WIND FARM PTY LTD,SNOWTOWN SOUTH WIND FARM,F,SA,1657221.0,5965995.600000001,69.0,189,1.156554657868001e-05,On,NEM,Wind,2017,2018,2017-18
SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,1277877.0,4600357.2,198.0,451,4.3040136100735826e-05,On,NEM,Wind,2017,2018,2017-18
SNOWTOWN WIND FARM STAGE 2 PTY LTD,SNOWTOWN WIND FARM STAGE 2,F,SA,1684213.0,6063166.8,79.0,252,1.3029494751818473e-05,On,NEM,Wind,2017,2018,2017-18
SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,8000.0,28800.0,1925.0,2249,0.87,On,NEM,Diesel,2017,2018,2017-18
SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,54436.0,195969.6,8459.0,15043,0.56,On,NEM,Gas,2017,2018,2017-18
SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,17488.0,62956.8,3335.0,4129,0.69,On,NEM,Diesel,2017,2018,2017-18
SNOWY HYDRO LIMITED,Valley Power,F,VIC,82369.0,296528.4,17333.0,20336,0.76,On,NEM,Gas,2017,2018,2017-18
SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,477876.0,1720353.6,58.0,58,3.371399926154716e-05,On,NEM,Wind,2017,2018,2017-18
SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,680546.0,2449965.6,120.0,120,4.898027955984361e-05,On,NEM,Wind,2017,2018,2017-18
SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,156907.0,564865.2000000001,23.0,23,4.071767919142478e-05,On,NEM,Wind,2017,2018,2017-18
SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,54693.0,196894.80000000002,2.0,2,1.0157708583466907e-05,On,NEM,Hydro,2017,2018,2017-18
SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,14580.0,52488.0,5.0,5,9.525986892242036e-05,On,NEM,Hydro,2017,2018,2017-18
SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,794832.0,2861395.2,29.0,29,1.0134916001816176e-05,Off,Off-grid,Hydro,2017,2018,2017-18
SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,1655926.0,5961333.600000001,60.0,60,1.0064861996651218e-05,On,NEM,Wind,2017,2018,2017-18
SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,F,NSW,1084847.0,3905449.2,91.0,91,2.33007767710818e-05,On,NEM,Wind,2017,2018,2017-18
